document_id,date_start,date_end,author.name,author.user_id,latitude,longitude,skitouring,rock_climbing,mountain_climbing,ice_climbing,hiking,snow_ice_mixed
605971,2015-02-28,2015-02-28,orel2410,584048,699753.762529063,5627965.025347415,False,False,False,True,False,False
605921,2015-02-28,2015-02-28,eustache,123261,699753.762529063,5627965.025347415,False,False,False,True,False,False
605915,2015-02-28,2015-02-28,Rob.Bonnet,11660,679801.005425265,5643707.925381497,False,False,False,True,False,False
605618,2015-02-28,2015-02-28,lo_biarnes,539321,699753.762529063,5627965.025347415,False,False,False,True,False,False
605466,2015-02-28,2015-02-28,Jahcrew,353709,726693.4874725022,5588126.490825917,False,False,False,True,False,False
605412,2015-02-28,2015-02-28,seb38,404676,614074.9139572079,5640966.512342057,False,False,False,True,False,False
605295,2015-02-28,2015-02-28,Sylvain Année,12001,687729.5877310282,5615675.660565196,False,False,False,True,False,False
605130,2015-02-28,2015-02-28,JBT,408048,700082.3530003153,5571202.637392052,False,False,False,True,False,False
604811,2015-02-28,2015-02-28,Hugues Jaillet,11465,719954.9661830639,5579925.995734569,False,False,False,True,False,False
605970,2015-02-27,2015-02-27,orel2410,584048,696026.0624006148,5627505.402201364,False,False,False,True,False,False
605021,2015-02-27,2015-02-27,ladaug,132112,726693.4874725022,5588126.490825917,False,False,False,True,False,False
604515,2015-02-27,2015-02-27,julien bonnet,586618,729196.6546489762,5540777.770423859,False,False,False,True,False,False
612688,2015-02-26,2015-02-26,-nel-,268906,772743.4285860689,5667660.098261547,False,False,False,True,False,False
605216,2015-02-26,2015-02-26,Julien Labergerie,6606,761675.1179633314,5577871.253058925,False,False,False,True,False,False
604828,2015-02-26,2015-02-26,mrmoon69,185201,732405.9955685481,5747058.67680615,False,False,False,True,False,False
604516,2015-02-26,2015-02-26,Cristol,139174,700145.8042899851,5628052.840892334,False,False,False,True,False,False
604171,2015-02-26,2015-02-26,Matbat,134841,687729.5877310282,5615675.660565196,False,False,False,True,False,False
603927,2015-02-25,2015-02-25,Jahcrew,353709,700145.8042899851,5628052.840892334,False,False,False,True,False,False
603814,2015-02-24,2015-02-24,Olivier Jacquemont,196801,772743.4285860689,5667660.098261547,False,False,False,True,False,False
1144810,2015-02-22,2015-02-22,roots,654361,678314.0695387817,5640394.428721292,False,False,False,True,False,False
603842,2015-02-22,2015-02-22,Carcharoth,134029,718550.5038274718,5579399.679276787,False,False,False,True,False,False
603812,2015-02-22,2015-02-22,xav74,8319,699753.762529063,5627965.025347415,False,False,False,True,False,False
603650,2015-02-22,2015-02-22,attila89,603649,700141.4081274683,5571184.284651021,False,False,False,True,False,False
1088517,2019-03-03,2019-03-03,Loïc Perrin,1914,661529.1276609823,5649482.633685744,True,False,False,False,False,False
1088509,2019-03-03,2019-03-03,Christophe Morel,7842,751011.2849717624,5836509.757162224,True,False,False,False,False,False
1088468,2019-03-03,2019-03-03,Julien Vogler,492087,754065.8741701565,5758297.812061439,True,False,False,False,False,False
1088456,2019-03-03,2019-03-03,Leo,922591,666261.3690834331,5655517.910976056,True,False,False,False,False,False
1088409,2019-03-03,2019-03-03,miclones,434627,200492.13587246154,5256389.53311279,True,False,False,False,False,False
1088311,2019-03-03,2019-03-03,José Picheral,1300,668785.765005239,5656595.072034928,True,False,False,False,False,False
1088278,2019-03-03,2019-03-03,anakreenskyrider,470060,199255.084218844,5254351.094959187,True,False,False,False,False,False
1088242,2019-03-03,2019-03-03,meije 23,460329,723340.4330903178,5784659.464143606,True,False,False,False,False,False
1088241,2019-03-03,2019-03-03,Bertelli,991870,775582.3732676257,5591786.481749829,True,False,False,False,False,False
1088218,2019-03-03,2019-03-03,Vincent Thomas (69),5554,676972.785335674,5649258.1950069545,True,False,False,False,False,False
1088189,2019-03-03,2019-03-03,Thierry Clavel,215692,652347.3183928344,5580642.990641062,True,False,False,False,False,False
1088184,2019-03-03,2019-03-03,skiroad,9766,806515.8408008483,5490333.542597777,True,False,False,False,False,False
1088138,2019-03-03,2019-03-03,Poussin64,854833,11456.61237422586,5298241.017787483,True,False,False,False,False,False
1088099,2019-03-03,2019-03-03,Mathieu des Noes,7516,775444.3803001081,5774692.0748256445,True,False,False,False,False,False
1088097,2019-03-03,2019-03-03,lustou,773441,27418.21457714391,5293138.108485518,True,False,False,False,False,False
1088067,2019-03-03,2019-03-03,christian73,1071965,733372.2691193499,5712136.830667855,True,False,False,False,False,False
1088051,2019-03-03,2019-03-03,janic,578085,-7328.816336268656,5269180.634894726,True,False,False,False,False,False
1088050,2019-03-03,2019-03-03,sylvain brondex,109575,757011.1652575664,5809505.411486393,True,False,False,False,False,False
1088049,2019-03-03,2019-03-03,Fabien Quétier,12542,684557.2605421471,5582870.871860893,True,False,False,False,False,False
1088022,2019-03-03,2019-03-03,patyves74,771374,719551.9534547533,5780664.452470525,True,False,False,False,False,False
1088019,2019-03-03,2019-03-03,Benoit Lemaignan,6465,673473.9878419199,5661555.1484928895,True,False,False,False,False,False
1203252,2019-03-02,2019-03-02,tcholpon,225264,778437.1616090196,5583472.30392047,True,False,False,False,False,False
1106199,2019-03-02,2019-03-02,o.laurendeau,430052,11438.694360284318,5286321.566755044,True,False,False,False,False,False
1091250,2019-03-02,2019-03-02,Florence B,577903,725205.36520794,5730313.203359118,True,False,False,False,False,False
1090884,2019-03-02,2019-03-02,Barnô,120586,752171.1051173655,5684584.190658914,True,False,False,False,False,False
1090707,2019-03-02,2019-03-02,dm.gosset,110438,753287.3056515488,5513463.7704567835,True,False,False,False,False,False
1090196,2019-03-02,2019-03-02,Matt,981607,716126.1564181128,5786708.07906834,True,False,False,False,False,False
1089856,2019-03-02,2019-03-02,Luce W,437928,790044.4580481806,5695641.723914014,True,False,False,False,False,False
603544,2015-02-22,2015-02-22,Martin Gascuel,113868,699753.762529063,5627965.025347415,False,False,False,True,False,False
603443,2015-02-22,2015-02-22,Le Nanard de PdeC à Manivelle,6739,299340.28147318325,5640430.563234354,False,False,False,True,False,False
603431,2015-02-22,2015-02-22,Le Nanard de PdeC à Manivelle,6739,299340.28147318325,5640430.563234354,False,False,False,True,False,False
603425,2015-02-22,2015-02-22,paulsc,494640,741731.7302500071,5752815.968626291,False,False,False,True,False,False
603420,2015-02-22,2015-02-22,parcoban,601910,661680.8064647978,5620532.979831553,False,False,False,True,False,False
603380,2015-02-22,2015-02-22,RemyH,256882,699823.2937911463,5571296.140216346,False,False,False,True,False,False
603340,2015-02-22,2015-02-22,jcrieu,280893,729196.6546489762,5540777.770423859,False,False,False,True,False,False
603322,2015-02-22,2015-02-22,judas,4206,700145.8042899851,5628052.840892334,False,False,False,True,False,False
603184,2015-02-22,2015-02-22,Oasis94,251104,671362.8395971463,5729799.84284498,False,False,False,True,False,False
603841,2015-02-21,2015-02-21,Carcharoth,134029,718165.3383893266,5579836.873649342,False,False,False,True,False,False
603813,2015-02-21,2015-02-21,xav74,8319,699753.762529063,5627965.025347415,False,False,False,True,False,False
603543,2015-02-21,2015-02-21,Martin Gascuel,113868,691897.2781468374,5626899.9516993,False,False,False,True,False,False
603492,2015-02-21,2015-02-21,jeaniz,238401,732405.9955685481,5747058.67680615,False,False,False,True,False,False
603445,2015-02-21,2015-02-21,parcoban,601910,655465.4886494442,5614397.867970553,False,False,False,True,False,False
603181,2015-02-21,2015-02-21,judas,4206,727311.9043503565,5654700.012774065,False,False,False,True,False,False
602944,2015-02-21,2015-02-21,lloyd,13249,205946.17866413295,5258766.816447164,False,False,False,True,False,True
602672,2015-02-20,2015-02-20,ValP,489872,699753.762529063,5627965.025347415,False,False,False,True,False,False
602655,2015-02-20,2015-02-20,ValP,489872,699753.762529063,5627965.025347415,False,False,False,True,False,False
602629,2015-02-20,2015-02-20,Flaps,257457,313262.3422697522,5706177.688462896,False,False,False,True,False,False
602320,2015-02-20,2015-02-20,Crupillouze,123011,726693.4874725022,5588126.490825917,False,False,False,True,False,False
602701,2015-02-19,2015-02-19,Pol D,205708,691897.2781468374,5626899.9516993,False,False,False,True,False,False
602639,2015-02-19,2015-02-19,Matbat,134841,687729.5877310282,5615675.660565196,False,False,False,True,False,False
602303,2015-02-19,2015-02-19,Secanto,476131,161706.73172101233,5262862.979556214,False,False,False,True,False,False
602180,2015-02-19,2015-02-19,Patrice Caillat,5352,613907.1178061187,5591557.802895838,False,False,False,True,False,False
602149,2015-02-19,2015-02-19,romaindesbois,238748,699753.762529063,5627965.025347415,False,False,False,True,False,False
602109,2015-02-19,2015-02-19,Hugues Jaillet,11465,719954.9661830639,5579925.995734569,False,False,False,True,False,False
601989,2015-02-19,2015-02-19,Crupillouze,123011,724268.5407915581,5581528.5862425715,False,False,False,True,False,False
602914,2015-02-18,2015-02-18,choub,146721,782728.2752995655,5674230.407409469,False,False,False,True,False,False
602682,2015-02-18,2015-02-18,Pol D,205708,691897.2781468374,5626899.9516993,False,False,False,True,False,False
602240,2015-02-18,2015-02-18,SPiS,340732,205946.17866413295,5258766.816447164,False,False,False,True,False,True
601976,2015-02-18,2015-02-18,JBT,408048,700145.8042899851,5628052.840892334,False,False,False,True,False,False
601600,2015-02-18,2015-02-18,Mathieu Rapin,428390,729196.6546489762,5540777.770423859,False,False,False,True,False,False
601588,2015-02-18,2015-02-18,Mathieu Rapin,428390,729196.6546489762,5540777.770423859,False,False,False,True,False,False
601439,2015-02-18,2015-02-18,Crupillouze,123011,755746.0462659041,5566404.721924117,False,False,False,True,False,False
605020,2015-02-17,2015-02-17,Dherb,535389,782728.2752995655,5674230.407409469,False,False,False,True,False,False
601483,2015-02-17,2015-02-17,OLV ROCK N ICE,531522,783538.897258175,5670341.33731367,False,False,False,True,False,False
601178,2015-02-17,2015-02-17,Hugues Jaillet,11465,724268.5407915581,5581528.5862425715,False,False,False,True,False,False
605006,2015-02-16,2015-02-16,Dherb,535389,783538.897258175,5670341.33731367,False,False,False,True,False,False
601480,2015-02-16,2015-02-16,OLV ROCK N ICE,531522,772743.4285860689,5667660.098261547,False,False,False,True,False,False
601336,2015-02-16,2015-02-16,cégé,419477,755746.0462659041,5566404.721924117,False,False,False,True,False,False
601157,2015-02-16,2015-02-16,K'ascade,168832,205946.17866413295,5258766.816447164,False,False,False,True,False,True
601093,2015-02-16,2015-02-16,Crupillouze,123011,726693.4874725022,5588126.490825917,False,False,False,True,False,False
606583,2015-02-15,2015-02-15,Arno -P-,107302,668764.4506559102,5626595.773466037,False,False,False,True,False,False
604034,2015-02-15,2015-02-15,Jean-baptiste Langlois,12168,701024.5964113121,5627614.78656893,False,False,False,True,False,False
601478,2015-02-15,2015-02-15,OLV ROCK N ICE,531522,782728.2752995655,5674230.407409469,False,False,False,True,False,False
601408,2015-02-15,2015-02-15,yannup,371540,755746.0462659041,5566404.721924117,False,False,False,True,False,False
601365,2015-02-15,2015-02-15,tytooo,309768,788744.4690689809,6127142.618004543,False,False,False,True,False,False
601333,2015-02-15,2015-02-15,cégé,419477,755776.7539661147,5566355.200981725,False,False,False,True,False,False
601153,2015-02-15,2015-02-15,fredddo,187458,712453.8340442316,5755493.201130894,False,False,False,True,False,False
600822,2015-02-15,2015-02-15,nemeo,112609,732405.9955685481,5747058.67680615,False,False,False,True,False,False
600755,2015-02-15,2015-02-15,Maël,158836,699753.762529063,5627965.025347415,False,False,False,True,False,False
600751,2015-02-15,2015-02-15,MaudC,235563,726693.4874725022,5588126.490825917,False,False,False,True,False,False
600695,2015-02-15,2015-02-15,judas,4206,687729.5877310282,5615675.660565196,False,False,False,True,False,False
600656,2015-02-15,2015-02-15,herve.b,600602,705396.5475173744,5782787.048104657,False,False,False,True,False,False
600644,2015-02-15,2015-02-15,Sylvain Année,12001,755797.5045091922,5566385.085712763,False,False,False,True,False,False
600455,2015-02-15,2015-02-15,Hugues Jaillet,11465,724268.5407915581,5581528.5862425715,False,False,False,True,False,False
1144809,2015-02-14,2015-02-14,roots,654361,689616.0483316423,5626840.223041254,False,False,False,True,False,True
604032,2015-02-14,2015-02-14,Jean-baptiste Langlois,12168,699753.762529063,5627965.025347415,False,False,False,True,False,False
601479,2015-02-14,2015-02-14,OLV ROCK N ICE,531522,788611.6517480345,5680958.042010965,False,False,False,True,False,False
601377,2015-02-14,2015-02-14,yannup,371540,700116.4758631206,5571145.652375502,False,False,False,True,False,False
600587,2015-02-14,2015-02-14,Maël,158836,696469.4637268988,5628513.2764188815,False,False,False,True,False,False
600536,2015-02-14,2015-02-14,Alex Saunier,377,757413.0441986292,5825844.237906078,False,False,False,True,False,False
600410,2015-02-14,2015-02-14,CALLAHAN,213936,205946.17866413295,5258766.816447164,False,False,False,True,False,True
600098,2015-02-14,2015-02-14,Sylvain Année,12001,755919.2264056504,5566111.0000207815,False,False,False,True,False,False
601075,2015-02-13,2015-02-13,Pierre C.,173437,663761.9447657829,5546792.619261061,False,False,False,True,False,False
600226,2015-02-13,2015-02-13,céline74,108814,725532.2396510437,5779947.7431762945,False,False,False,True,False,False
600170,2015-02-13,2015-02-13,Crupillouze,123011,726693.4874725022,5588126.490825917,False,False,False,True,False,False
600113,2015-02-13,2015-02-13,Jean-Baptiste,144091,719636.0822250627,5579885.1681407895,False,False,False,True,False,False
600047,2015-02-13,2015-02-13,Nicol@s,150910,772743.4285860689,5667660.098261547,False,False,False,True,False,False
599997,2015-02-13,2015-02-13,barbulles31,331565,161706.73172101233,5262862.979556214,False,False,False,True,False,False
599976,2015-02-13,2015-02-13,JBT,408048,691897.2781468374,5626899.9516993,False,False,False,True,False,False
599948,2015-02-13,2015-02-13,did73,326139,727311.9043503565,5654700.012774065,False,False,False,True,False,False
599944,2015-02-13,2015-02-13,Sylvain Année,12001,699753.762529063,5627965.025347415,False,False,False,True,False,False
599767,2015-02-13,2015-02-13,harfang,234726,613907.1178061187,5591557.802895838,False,False,False,True,False,False
599738,2015-02-13,2015-02-13,Hugues Jaillet,11465,712901.1509892019,5594876.534321945,False,False,False,True,False,False
599638,2015-02-12,2015-02-12,FMJ,12323,9777.524834845692,5274027.612197615,False,False,False,True,False,False
599534,2015-02-12,2015-02-12,Mike974,145329,732405.9955685481,5747058.67680615,False,False,False,True,False,False
599525,2015-02-12,2015-02-12,lloyd,13249,9753.925102797675,5274057.476571602,False,False,False,True,False,False
599445,2015-02-12,2015-02-12,choub,146721,727311.9043503565,5654700.012774065,False,False,False,True,False,False
599408,2015-02-12,2015-02-12,Crupillouze,123011,726693.4874725022,5588126.490825917,False,False,False,True,False,False
599334,2015-02-12,2015-02-12,Fabrice Claudon,7441,724268.5407915581,5581528.5862425715,False,False,False,True,False,False
600366,2015-02-11,2015-02-11,premix,277213,21557.742968806866,5273879.884200348,False,False,False,True,False,False
599527,2015-02-11,2015-02-11,Crupillouze,123011,755919.2264056504,5566111.0000207815,False,False,False,True,False,False
599518,2015-02-11,2015-02-11,lloyd,13249,-913.0424634866301,5269058.334291102,False,False,False,True,False,False
599264,2015-02-11,2015-02-11,Gilles Salaun,8020,663761.9447657829,5546792.619261061,False,False,False,True,False,False
599256,2015-02-11,2015-02-11,tnecniv,302060,699753.762529063,5627965.025347415,False,False,False,True,False,False
599225,2015-02-11,2015-02-11,JBT,408048,691897.2781468374,5626899.9516993,False,False,False,True,False,False
599104,2015-02-11,2015-02-11,Flaps,257457,507791.7559635365,5684073.000511259,False,False,False,True,False,False
599082,2015-02-11,2015-02-11,Gilles Salaun,8020,663761.9447657829,5546792.619261061,False,False,False,True,False,False
599067,2015-02-11,2015-02-11,Jean-Baptiste,144091,724268.5407915581,5581528.5862425715,False,False,False,True,False,False
657285,2015-02-10,2015-02-10,Guillem GS,649328,774909.4469457805,5773846.813390499,False,False,False,True,False,False
599498,2015-02-10,2015-02-10,Crupillouze,123011,726693.4874725022,5588126.490825917,False,False,False,True,False,False
599337,2015-02-10,2015-02-10,Isabelle Quiry,631,624128.1054762424,5643410.435827645,False,False,False,True,False,False
599031,2015-02-10,2015-02-10,metches,245256,678314.0695387817,5640394.428721292,False,False,False,True,False,False
598823,2015-02-10,2015-02-10,Jean-Baptiste,144091,726693.4874725022,5588126.490825917,False,False,False,True,False,False
766689,2015-02-09,2015-02-09,steve.mont,369551,746582.6997003051,5764096.921804398,False,False,False,True,False,False
600874,2015-02-09,2015-02-09,Martin Gascuel,113868,753643.2311701122,5784504.966848974,False,False,False,True,False,False
600071,2015-02-09,2015-02-09,minilamb,379652,755746.0462659041,5566404.721924117,False,False,False,True,False,False
599496,2015-02-09,2015-02-09,Crupillouze,123011,718165.3383893266,5579836.873649342,False,False,False,True,False,False
599017,2015-02-09,2015-02-09,fred451,299671,685053.4671723573,5616430.865042061,False,False,False,True,False,False
599001,2015-02-09,2015-02-09,el touristo 74,301277,756306.4015613532,5703886.7675168365,False,False,False,True,False,False
598740,2015-02-09,2015-02-09,AndyB,150976,753643.2311701122,5784504.966848974,False,False,False,True,False,False
598621,2015-02-09,2015-02-09,kevin&meije,550112,624128.1054762424,5643410.435827645,False,False,False,True,False,False
598560,2015-02-09,2015-02-09,Jean-Baptiste,144091,696469.4637268988,5628513.2764188815,False,False,False,True,False,False
598527,2015-02-09,2015-02-09,Hugues Jaillet,11465,695713.6999094489,5627612.444898986,False,False,False,True,False,False
598526,2015-02-09,2015-02-09,Murray,241547,768420.2998689681,5502086.6885806555,False,False,False,True,False,False
736746,2015-02-08,2015-02-08,steve.mont,369551,774909.4469457805,5773846.813390499,False,False,False,True,False,True
599961,2015-02-08,2015-02-08,did73,326139,772743.4285860689,5667660.098261547,False,False,False,True,False,False
599250,2015-02-08,2015-02-08,Maël,158836,700145.8042899851,5628052.840892334,False,False,False,True,False,False
599249,2015-02-08,2015-02-08,paulsc,494640,699753.762529063,5627965.025347415,False,False,False,True,False,False
599011,2015-02-08,2015-02-08,fred451,299671,700145.8042899851,5628052.840892334,False,False,False,True,False,False
599003,2015-02-08,2015-02-08,bric de rubren,128968,699753.762529063,5627965.025347415,False,False,False,True,False,False
598624,2015-02-08,2015-02-08,Alexandre Virgo,10672,750216.0565603068,5813775.544147881,False,False,False,True,False,False
598559,2015-02-08,2015-02-08,Jean-Baptiste,144091,772743.4285860689,5667660.098261547,False,False,False,True,False,False
598375,2015-02-08,2015-02-08,marco167,331697,788744.4690689809,6127142.618004543,False,False,False,True,False,False
598314,2015-02-08,2015-02-08,Maaanu,398533,700116.4758631206,5571145.652375502,False,False,False,True,False,False
598297,2015-02-08,2015-02-08,RemyH,256882,700116.4758631206,5571145.652375502,False,False,False,True,False,False
598294,2015-02-08,2015-02-08,jolo05,309844,699964.2427460089,5571239.342874116,False,False,False,True,False,False
598256,2015-02-08,2015-02-08,Caroline Q,570548,700116.4758631206,5571145.652375502,False,False,False,True,False,False
598162,2015-02-08,2015-02-08,Baptiste GIL,339397,753643.2311701122,5784504.966848974,False,False,False,True,False,False
598078,2015-02-08,2015-02-08,Rémi.,158378,724268.5407915581,5581528.5862425715,False,False,False,True,False,False
598056,2015-02-08,2015-02-08,tytooo,309768,772743.4285860689,5667660.098261547,False,False,False,True,False,False
598041,2015-02-08,2015-02-08,tytooo,309768,749223.0880761015,5654964.628122,False,False,False,True,False,False
597866,2015-02-08,2015-02-08,Julien Labergerie,6606,737796.9216326367,5551188.941455656,False,False,False,True,False,False
597846,2015-02-08,2015-02-08,CAF-Perpignan,579252,276984.5447346249,5239991.257039195,False,False,False,True,False,False
599055,2015-02-07,2015-02-07,Maël,158836,697149.2688954932,5628753.192033,False,False,False,True,False,False
599005,2015-02-07,2015-02-07,fred451,299671,671876.9002651146,5623592.532558637,False,False,False,True,False,False
599002,2015-02-07,2015-02-07,bric de rubren,128968,699753.762529063,5627965.025347415,False,False,False,True,False,False
598625,2015-02-07,2015-02-07,Yayo,737,717780.2842706712,5579185.706593775,False,False,False,True,False,False
598491,2015-02-07,2015-02-07,Maaanu,398533,668981.5487098428,5626565.364732044,False,False,False,True,False,False
598331,2015-02-07,2015-02-07,Clement,189709,724268.5407915581,5581528.5862425715,False,False,False,True,False,False
598313,2015-02-07,2015-02-07,Siov.,246003,700145.8042899851,5628052.840892334,False,False,False,True,False,False
598159,2015-02-07,2015-02-07,Baptiste GIL,339397,741731.7302500071,5752815.968626291,False,False,False,True,False,False
598029,2015-02-07,2015-02-07,tytooo,309768,746452.3940786358,5653745.943618025,False,False,False,True,False,False
597934,2015-02-07,2015-02-07,K'ascade,168832,21557.742968806866,5273879.884200348,False,False,False,True,False,False
597707,2015-02-07,2015-02-07,Fabrice Claudon,7441,696653.7373494519,5627899.876870371,False,False,False,True,False,False
597689,2015-02-07,2015-02-07,Alexandre George,12352,753643.2311701122,5784504.966848974,False,False,False,True,False,False
597556,2015-02-07,2015-02-07,nialabert,142470,712453.8340442316,5755493.201130894,False,False,False,True,False,False
597545,2015-02-07,2015-02-07,pasqual,312651,681530.8175459509,5581817.766335379,False,False,False,True,False,False
597543,2015-02-07,2015-02-07,Gilles Salaun,8020,700040.3593045648,5571192.497624809,False,False,False,True,False,False
597522,2015-02-07,2015-02-07,Oasis94,251104,772743.4285860689,5667660.098261547,False,False,False,True,False,False
597482,2015-02-07,2015-02-07,Rémi.,158378,729196.6546489762,5540777.770423859,False,False,False,True,False,False
597467,2015-02-07,2015-02-07,JBT,408048,688920.194212859,5628086.498722222,False,False,False,True,False,False
595001,2015-02-07,2015-02-07,Oasis94,251104,782728.2752995655,5674230.407409469,False,False,False,True,False,False
600861,2015-02-06,2015-02-06,Martin Gascuel,113868,729196.6546489762,5540777.770423859,False,False,False,True,False,False
600854,2015-02-06,2015-02-06,Martin Gascuel,113868,729196.6546489762,5540777.770423859,False,False,False,True,False,False
598622,2015-02-06,2015-02-06,Yayo,737,729196.6546489762,5540777.770423859,False,False,False,True,False,False
597278,2015-02-06,2015-02-06,Déodat,165450,714064.6004452175,5753856.5428911885,False,False,False,True,False,False
597234,2015-02-06,2015-02-06,Hugues Jaillet,11465,724268.5407915581,5581528.5862425715,False,False,False,True,False,False
842203,2015-02-05,2015-02-05,hosanniere,281918,744788.5078074456,5731015.328392352,False,False,False,True,False,False
598609,2015-02-05,2015-02-05,Yayo,737,755858.3654574213,5566248.042866772,False,False,False,True,False,False
597148,2015-02-05,2015-02-05,Ludovic_38,144678,695906.078961715,5628143.768783369,False,False,False,True,False,False
597816,2015-02-04,2015-02-04,gnain,262148,750216.0565603068,5813775.544147881,False,False,False,True,False,False
597740,2015-02-04,2015-02-04,Isabelle Quiry,631,624128.1054762424,5643410.435827645,False,False,False,True,False,False
597170,2015-02-04,2015-02-04,iura,430320,741731.7302500071,5752815.968626291,False,False,False,True,False,False
598561,2015-02-03,2015-02-03,Yayo,737,729196.6546489762,5540777.770423859,False,False,False,True,False,False
596891,2015-02-03,2015-02-03,Antoine,177213,748580.1609833553,5600921.583380263,False,False,False,True,False,False
596833,2015-02-03,2015-02-03,Kév Rvn,550075,768420.2998689681,5502086.6885806555,False,False,False,True,False,False
767461,2015-02-02,2015-02-02,jbl77,375789,749223.0880761015,5654964.628122,False,False,False,True,False,False
598557,2015-02-02,2015-02-02,Yayo,737,724268.5407915581,5581528.5862425715,False,False,False,True,False,False
596882,2015-02-02,2015-02-02,Antoine,177213,755919.2264056504,5566111.0000207815,False,False,False,True,False,False
596563,2015-02-02,2015-02-02,Murray,241547,699753.762529063,5627965.025347415,False,False,False,True,False,False
596561,2015-02-02,2015-02-02,Murray,241547,700145.8042899851,5628052.840892334,False,False,False,True,False,False
596966,2015-02-01,2015-02-01,Martin Gascuel,113868,699964.2427460089,5571239.342874116,False,False,False,True,False,False
596755,2015-02-01,2015-02-01,SebM,114590,788744.4690689809,6127142.618004543,False,False,False,True,False,False
596575,2015-02-01,2015-02-01,Matbat,134841,701024.5964113121,5627614.78656893,False,False,False,True,False,False
596452,2015-02-01,2015-02-01,Clement,189709,764736.7379186185,5587380.0471972395,False,False,False,True,False,False
596415,2015-02-01,2015-02-01,Clement,189709,764736.7379186185,5587380.0471972395,False,False,False,True,False,False
596414,2015-02-01,2015-02-01,OLV ROCK N ICE,531522,755919.2264056504,5566111.0000207815,False,False,False,True,False,False
596357,2015-02-01,2015-02-01,julien bonnet,586618,762470.9410030122,5508330.133054111,False,False,False,True,False,False
596356,2015-02-01,2015-02-01,julien bonnet,586618,768420.2998689681,5502086.6885806555,False,False,False,True,False,False
596256,2015-02-01,2015-02-01,Antoine,177213,724268.5407915581,5581528.5862425715,False,False,False,True,False,False
596166,2015-02-01,2015-02-01,Fabrice Claudon,7441,729196.6546489762,5540777.770423859,False,False,False,True,False,False
596959,2015-01-31,2015-01-31,Martin Gascuel,113868,700116.4758631206,5571145.652375502,False,False,False,True,False,False
596461,2015-01-31,2015-01-31,Clement,189709,761675.1179633314,5577871.253058925,False,False,False,True,False,False
596410,2015-01-31,2015-01-31,OLV ROCK N ICE,531522,755797.5045091922,5566385.085712763,False,False,False,True,False,False
596408,2015-01-31,2015-01-31,OLV ROCK N ICE,531522,755776.7539661147,5566355.200981725,False,False,False,True,False,False
596377,2015-01-31,2015-01-31,Rob.Bonnet,11660,750454.7812083138,5694097.462492449,False,False,False,True,False,False
596163,2015-01-31,2015-01-31,Fabrice Claudon,7441,729196.6546489762,5540777.770423859,False,False,False,True,False,False
595991,2015-01-31,2015-01-31,Nicol@s,150910,700145.8042899851,5628052.840892334,False,False,False,True,False,False
595822,2015-01-31,2015-01-31,Hugues Jaillet,11465,726693.4874725022,5588126.490825917,False,False,False,True,False,False
681361,2015-01-30,2015-01-30,Rémi L,513178,161706.73172101233,5262862.979556214,False,False,False,True,False,False
595613,2015-01-29,2015-01-29,sanga,271997,717780.2842706712,5579185.706593775,False,False,False,True,False,False
607700,2015-01-28,2015-01-28,rebuffat78,470953,724268.5407915581,5581528.5862425715,False,False,False,True,False,False
597071,2015-01-28,2015-01-28,Dherb,535389,782728.2752995655,5674230.407409469,False,False,False,True,False,False
595628,2015-01-28,2015-01-28,sanga,271997,755919.2264056504,5566111.0000207815,False,False,False,True,False,False
595547,2015-01-28,2015-01-28,JBT,408048,687729.5877310282,5615675.660565196,False,False,False,True,False,False
595478,2015-01-28,2015-01-28,cgp00,400339,699949.783409524,5628008.933119874,False,False,False,True,False,False
595472,2015-01-28,2015-01-28,Gilles Salaun,8020,729196.6546489762,5540777.770423859,False,False,False,True,False,False
595469,2015-01-28,2015-01-28,Gilles Salaun,8020,729196.6546489762,5540777.770423859,False,False,False,True,False,False
595385,2015-01-28,2015-01-28,Hugues Jaillet,11465,687729.5877310282,5615675.660565196,False,False,False,True,False,False
595173,2015-01-27,2015-01-27,Cristol,139174,699949.783409524,5628008.933119874,False,False,False,True,False,False
607701,2015-01-26,2015-01-26,rebuffat78,470953,718165.3383893266,5579836.873649342,False,False,False,True,False,False
595229,2015-01-26,2015-01-26,Lulu002,225334,750454.7812083138,5694097.462492449,False,False,False,True,False,False
595070,2015-01-26,2015-01-26,jolo05,309844,755919.2264056504,5566111.0000207815,False,False,False,True,False,False
594983,2015-01-26,2015-01-26,Renan B,382917,699753.762529063,5627965.025347415,False,False,False,True,False,False
599973,2015-01-25,2015-01-25,did73,326139,783538.897258175,5670341.33731367,False,False,False,True,False,False
596881,2015-01-25,2015-01-25,GB2E,186515,754890.3063189726,5567564.217142012,False,False,False,True,False,False
596726,2015-01-25,2015-01-25,Rob.Bonnet,11660,761675.1179633314,5577871.253058925,False,False,False,True,False,False
596064,2015-01-25,2015-01-25,Florian,373167,755797.5045091922,5566385.085712763,False,False,False,True,False,False
595483,2015-01-25,2015-01-25,cgp00,400339,699753.762529063,5627965.025347415,False,False,False,True,False,False
595083,2015-01-25,2015-01-25,bertille,595082,205946.17866413295,5258766.816447164,False,False,False,True,False,True
595002,2015-01-25,2015-01-25,Sype,12809,741814.6354407769,5649150.280237969,False,False,False,True,False,False
594965,2015-01-25,2015-01-25,premix,277213,10228.368772558053,5272348.993831838,False,False,False,True,False,False
